"Time (s)","Illuminance (lx)"
4.275350805E2,2.380000000E2
4.277350802E2,2.390000000E2
4.279350802E2,2.400000000E2
4.281350885E2,2.420000000E2
4.283350812E2,2.440000000E2
4.287350802E2,2.430000000E2
4.293350890E2,2.420000000E2
4.297350885E2,2.430000000E2
4.308351360E2,2.420000000E2
4.310351264E2,2.200000000E2
4.312351310E2,1.970000000E2
4.314351333E2,1.950000000E2
4.316351253E2,1.900000000E2
4.318351318E2,1.820000000E2
4.320350822E2,1.770000000E2
4.322350804E2,1.740000000E2
4.324350809E2,1.710000000E2
4.326350734E2,1.670000000E2
4.328350888E2,1.640000000E2
4.330350801E2,1.620000000E2
4.332350885E2,1.600000000E2
4.334350807E2,1.590000000E2
4.338350812E2,1.600000000E2
4.340350802E2,1.610000000E2
4.342350804E2,1.620000000E2
4.344350804E2,1.610000000E2
4.346350888E2,1.600000000E2
4.350350802E2,1.590000000E2
4.352350812E2,1.600000000E2
4.358350885E2,1.630000000E2
4.360350733E2,1.660000000E2
4.362350771E2,1.690000000E2
4.364350884E2,1.710000000E2
4.366350804E2,1.720000000E2
4.368350801E2,1.730000000E2
4.370350887E2,1.720000000E2
4.374350812E2,1.730000000E2
4.376350890E2,1.740000000E2
4.378350888E2,1.760000000E2
4.380350884E2,1.810000000E2
4.382350812E2,1.860000000E2
4.384350801E2,1.890000000E2
4.386350888E2,1.910000000E2
4.390350890E2,1.920000000E2
4.398350716E2,1.690000000E2
4.400350804E2,1.420000000E2
4.402350804E2,1.370000000E2
4.404350804E2,1.350000000E2
4.406350804E2,1.330000000E2
4.408350804E2,1.320000000E2
4.412350804E2,1.300000000E2
4.414350820E2,1.280000000E2
4.416350890E2,1.250000000E2
4.418350825E2,1.240000000E2
4.422350801E2,1.260000000E2
4.424350802E2,1.270000000E2
4.426350807E2,1.290000000E2
4.428350805E2,1.310000000E2
4.430350807E2,1.320000000E2
4.438750802E2,1.170000000E2
4.440750890E2,8.500000000E1
4.442750641E2,6.800000000E1
4.446750801E2,6.700000000E1
4.448750809E2,6.800000000E1
4.452750807E2,6.700000000E1
4.454750800E2,6.800000000E1
4.466750890E2,6.700000000E1
4.470750802E2,6.800000000E1
4.472750810E2,6.900000000E1
4.494750884E2,6.800000000E1
4.496750809E2,6.600000000E1
4.498750822E2,6.200000000E1
4.500750801E2,6.000000000E1
4.502750801E2,5.800000000E1
4.506750841E2,5.700000000E1
4.508750846E2,5.600000000E1
4.510750839E2,5.500000000E1
4.516750842E2,5.600000000E1
4.518750839E2,5.500000000E1
4.520750839E2,5.600000000E1
4.528750838E2,5.500000000E1
4.530750842E2,5.400000000E1
4.538750847E2,5.300000000E1
4.540750838E2,5.400000000E1
4.542750838E2,5.300000000E1
4.544750836E2,5.400000000E1
4.558751298E2,5.500000000E1
4.560751353E2,5.600000000E1
4.562751378E2,5.800000000E1
4.564751290E2,6.000000000E1
4.566751405E2,6.200000000E1
4.568751345E2,6.300000000E1
4.576751365E2,6.400000000E1
4.580751077E2,6.500000000E1
4.588750838E2,6.600000000E1
4.590750917E2,6.700000000E1
4.592750847E2,6.800000000E1
4.594750834E2,6.900000000E1
4.598750920E2,5.100000000E1
4.600750920E2,1.700000000E1
4.602750919E2,2.000000000E0
4.606750920E2,1.000000000E0
4.668750836E2,2.000000000E0
4.670750836E2,1.000000000E0
4.696750857E2,2.000000000E0
4.704750857E2,1.000000000E0
4.708750870E2,2.000000000E0
4.716750847E2,1.000000000E0
4.718750842E2,2.000000000E0
4.728750844E2,1.000000000E0
4.749697204E2,2.780000000E2
4.751697205E2,2.790000000E2
4.761697707E2,2.780000000E2
4.769697211E2,2.790000000E2
4.771697203E2,2.800000000E2
4.773697226E2,2.810000000E2
4.775697137E2,2.800000000E2
4.779697226E2,2.790000000E2
4.791697291E2,2.780000000E2
4.799697292E2,2.770000000E2
4.803697289E2,2.760000000E2
4.809697285E2,2.770000000E2
4.813697104E2,2.780000000E2
4.815697289E2,2.790000000E2
4.831697203E2,2.800000000E2
4.833697206E2,2.790000000E2
4.835697214E2,2.800000000E2
4.837697665E2,2.810000000E2
4.841697634E2,2.800000000E2
4.853697292E2,2.790000000E2
4.855697287E2,2.780000000E2
4.859697289E2,2.770000000E2
4.863697289E2,2.760000000E2
4.867697211E2,2.750000000E2
4.871697211E2,2.760000000E2
4.883697227E2,2.770000000E2
4.891697691E2,2.760000000E2
4.893697671E2,2.770000000E2
4.901697730E2,2.780000000E2
4.905697715E2,2.770000000E2
4.911697751E2,2.780000000E2
4.915697287E2,2.770000000E2
4.919697287E2,2.760000000E2
4.923697055E2,2.770000000E2
4.931697289E2,2.780000000E2
4.933697289E2,2.770000000E2
4.939697287E2,2.780000000E2
4.943697205E2,2.790000000E2
4.945697212E2,2.780000000E2
4.953697287E2,2.790000000E2
4.961697256E2,2.780000000E2
4.971697393E2,2.770000000E2
4.973697289E2,2.780000000E2
4.975697289E2,2.790000000E2
4.977697206E2,2.780000000E2
4.979697212E2,2.790000000E2
4.983697205E2,2.780000000E2
4.987697206E2,2.770000000E2
4.991697206E2,2.780000000E2
4.995697132E2,2.790000000E2
4.999697219E2,2.780000000E2
5.003697211E2,2.770000000E2
5.009697292E2,2.780000000E2
5.019697203E2,2.770000000E2
5.029697214E2,2.780000000E2
5.033697133E2,2.770000000E2
5.035697195E2,2.780000000E2
5.037697205E2,2.770000000E2
5.041697211E2,2.760000000E2
5.045697205E2,2.770000000E2
5.049697203E2,2.780000000E2
5.051697227E2,2.770000000E2
5.055697213E2,2.760000000E2
5.057697203E2,2.750000000E2
5.059697203E2,2.640000000E2
5.061697287E2,2.470000000E2
5.063697203E2,2.340000000E2
5.066497211E2,2.260000000E2
5.068497292E2,2.050000000E2
5.070497227E2,1.850000000E2
5.072497287E2,1.830000000E2
5.074497208E2,1.840000000E2
5.076497287E2,1.890000000E2
5.078497203E2,1.920000000E2
5.080497214E2,1.940000000E2
5.082497203E2,1.950000000E2
5.086497132E2,1.960000000E2
5.089097696E2,2.010000000E2
5.091097321E2,2.270000000E2
5.093097280E2,2.570000000E2
5.095098904E2,2.640000000E2
5.097097047E2,2.650000000E2
5.101097287E2,2.660000000E2
5.103097287E2,2.670000000E2
5.109097207E2,2.680000000E2
5.115097289E2,2.640000000E2
5.117097287E2,2.600000000E2
5.119097203E2,2.590000000E2
5.129097286E2,2.600000000E2
5.131097287E2,2.620000000E2
5.133097044E2,2.630000000E2
5.139097208E2,2.580000000E2
5.141297203E2,2.370000000E2
5.143297211E2,2.050000000E2
5.145297203E2,1.780000000E2
5.147297215E2,1.660000000E2
5.153297203E2,1.670000000E2
5.155297214E2,1.690000000E2
5.161297205E2,1.700000000E2
5.165362944E2,1.710000000E2
5.167297214E2,1.720000000E2
5.169297204E2,1.710000000E2
5.173297287E2,1.720000000E2
5.175297138E2,1.700000000E2
5.179297224E2,1.690000000E2
5.181297292E2,1.680000000E2
5.183297216E2,1.670000000E2
5.185297287E2,1.660000000E2
5.187297214E2,1.650000000E2
5.193297286E2,1.640000000E2
5.195297214E2,1.650000000E2
5.199297209E2,1.660000000E2
5.203297292E2,1.650000000E2
5.205297211E2,1.640000000E2
5.207297213E2,1.630000000E2
5.209297212E2,1.620000000E2
5.221297678E2,1.630000000E2
5.225297717E2,1.640000000E2
5.227297629E2,1.630000000E2
5.229297655E2,1.610000000E2
5.234297206E2,1.640000000E2
5.236297214E2,1.950000000E2
5.238297203E2,2.340000000E2
5.240297209E2,2.470000000E2
5.242297287E2,2.500000000E2
5.244297211E2,2.510000000E2
5.248297290E2,2.500000000E2
5.256297449E2,2.510000000E2
5.260297207E2,2.520000000E2
5.264297211E2,2.510000000E2
5.266297061E2,2.520000000E2
5.268297191E2,2.530000000E2
5.270297232E2,2.540000000E2
5.272297386E2,2.550000000E2
5.274297287E2,2.540000000E2
5.280297207E2,2.550000000E2
5.294297287E2,2.560000000E2
5.296297287E2,2.570000000E2
5.298297207E2,2.580000000E2
5.300297289E2,2.590000000E2
5.302297128E2,2.600000000E2
5.306297287E2,2.610000000E2
5.312297211E2,2.600000000E2
5.316297216E2,2.590000000E2
5.318297289E2,2.570000000E2
5.320697207E2,2.360000000E2
5.322697203E2,2.050000000E2
5.324697203E2,1.870000000E2
5.326697206E2,1.810000000E2
5.328697207E2,1.790000000E2
5.330697206E2,1.780000000E2
5.332697207E2,1.770000000E2
5.334697207E2,1.760000000E2
5.344700778E2,1.770000000E2
5.346697052E2,1.760000000E2
5.350697216E2,1.750000000E2
5.354697289E2,1.730000000E2
5.356697292E2,1.720000000E2
5.361097287E2,1.740000000E2
5.363097291E2,1.910000000E2
5.365097206E2,2.250000000E2
5.367097207E2,2.460000000E2
5.369097289E2,2.490000000E2
5.371097289E2,2.500000000E2
5.373097294E2,2.520000000E2
5.375097208E2,2.510000000E2
5.377097216E2,2.520000000E2
5.381097214E2,2.510000000E2
5.391097097E2,2.520000000E2
5.395097208E2,2.530000000E2
5.399097206E2,2.540000000E2
5.403097700E2,2.530000000E2
5.411097733E2,2.540000000E2
5.417097739E2,2.550000000E2
5.419097725E2,2.540000000E2
5.423097203E2,2.550000000E2
5.431097214E2,2.540000000E2
5.437097289E2,2.550000000E2
5.449097211E2,2.540000000E2
5.457097371E2,2.550000000E2
5.465097227E2,2.540000000E2
5.469097215E2,2.550000000E2
5.471097209E2,2.540000000E2
5.475097292E2,2.550000000E2
5.483097290E2,2.540000000E2
5.485097207E2,2.550000000E2
5.487097206E2,2.540000000E2
5.499097129E2,2.550000000E2
5.501097212E2,2.540000000E2
5.503097212E2,2.550000000E2
5.513097207E2,2.540000000E2
5.517097214E2,2.550000000E2
5.521097212E2,2.560000000E2
5.523097214E2,2.550000000E2
5.527098153E2,2.540000000E2
5.535097051E2,2.550000000E2
5.537097289E2,2.560000000E2
5.539097287E2,2.550000000E2
5.541097289E2,2.540000000E2
5.547097294E2,2.550000000E2
5.549097216E2,2.560000000E2
5.551097209E2,2.570000000E2
5.553097292E2,2.550000000E2
5.559097290E2,2.540000000E2
5.561097203E2,2.550000000E2
5.565097206E2,2.530000000E2
5.567097209E2,2.490000000E2
5.569097139E2,2.330000000E2
5.571097079E2,2.200000000E2
5.573097289E2,2.180000000E2
5.577097292E2,2.200000000E2
5.581097206E2,2.190000000E2
5.587097211E2,2.180000000E2
5.593097206E2,2.170000000E2
5.595097212E2,2.180000000E2
5.597097292E2,2.190000000E2
5.601097212E2,2.210000000E2
5.609097229E2,2.190000000E2
5.613097216E2,2.180000000E2
5.621097700E2,2.190000000E2
5.625097715E2,2.200000000E2
5.629097694E2,2.190000000E2
5.633097725E2,2.180000000E2
5.641097104E2,2.190000000E2
5.643097289E2,2.180000000E2
5.645097214E2,2.170000000E2
5.653097214E2,2.180000000E2
5.657097292E2,2.170000000E2
5.663097216E2,2.160000000E2
5.671097223E2,2.150000000E2
5.679097289E2,2.140000000E2
5.681097206E2,2.130000000E2
5.685097214E2,2.240000000E2
5.687097206E2,2.460000000E2
5.689097216E2,2.590000000E2
5.691097289E2,2.630000000E2
5.693097210E2,2.640000000E2
5.695097290E2,2.660000000E2
5.697097206E2,2.670000000E2
5.699097206E2,2.680000000E2
5.701097292E2,2.700000000E2
5.703097208E2,2.710000000E2
5.705097216E2,2.720000000E2
5.707097203E2,2.710000000E2
5.709097214E2,2.700000000E2
5.711097147E2,2.680000000E2
5.713097059E2,2.670000000E2
5.717097208E2,2.680000000E2
5.721097203E2,2.690000000E2
5.723097214E2,2.700000000E2
5.733097226E2,2.710000000E2
5.735097289E2,2.720000000E2
5.739097206E2,2.730000000E2
5.741097216E2,2.740000000E2
5.743097214E2,2.750000000E2
5.755097676E2,2.760000000E2
5.757097713E2,2.750000000E2
5.761097723E2,2.760000000E2
5.767097756E2,2.750000000E2
5.771097668E2,2.740000000E2
5.773097364E2,2.750000000E2
5.779097573E2,2.740000000E2
5.781097305E2,2.750000000E2
5.783097146E2,2.730000000E2
5.787097206E2,2.740000000E2
5.789097287E2,2.730000000E2
5.791097533E2,2.740000000E2
5.797097292E2,2.730000000E2
5.803097219E2,2.720000000E2
5.807097216E2,2.710000000E2
5.811097214E2,2.720000000E2
5.819097124E2,2.700000000E2
5.821097206E2,2.710000000E2
5.829097206E2,2.690000000E2
5.835097292E2,2.680000000E2
5.837097292E2,2.670000000E2
5.839097214E2,2.420000000E2
5.841097292E2,2.110000000E2
5.843097217E2,2.060000000E2
5.847097206E2,2.110000000E2
5.849097209E2,2.150000000E2
5.851097206E2,2.160000000E2
5.853096943E2,2.170000000E2
5.855097221E2,2.160000000E2
5.857097309E2,2.150000000E2
5.859097214E2,2.140000000E2
5.861297205E2,2.120000000E2
5.863297216E2,2.040000000E2
5.865297293E2,1.930000000E2
5.867297214E2,1.870000000E2
5.869697704E2,1.880000000E2
5.871697689E2,2.060000000E2
5.873697582E2,2.370000000E2
5.875697752E2,2.510000000E2
5.879697700E2,2.500000000E2
5.881697727E2,2.490000000E2
5.883697728E2,2.480000000E2
5.891697681E2,2.470000000E2
5.895697214E2,2.450000000E2
5.897697174E2,2.460000000E2
5.905697208E2,2.470000000E2
5.907697289E2,2.480000000E2
5.917697216E2,2.470000000E2
5.923697206E2,2.460000000E2
5.931697211E2,2.450000000E2
5.937697206E2,2.440000000E2
5.941697292E2,2.450000000E2
5.943697292E2,2.460000000E2
5.947697208E2,2.470000000E2
5.959697289E2,2.480000000E2
5.963697206E2,2.470000000E2
5.965697304E2,2.480000000E2
5.967697211E2,2.500000000E2
5.969697115E2,2.510000000E2
5.971697287E2,2.540000000E2
5.981697200E2,2.550000000E2
5.983697281E2,2.560000000E2
5.985697206E2,2.570000000E2
5.987697203E2,2.580000000E2
5.989697289E2,2.630000000E2
5.991697200E2,2.720000000E2
5.993697284E2,2.780000000E2
5.995697200E2,2.800000000E2
6.003697284E2,2.810000000E2
6.005697032E2,2.820000000E2
6.007697203E2,2.830000000E2
6.009697496E2,2.850000000E2
6.011697195E2,2.870000000E2
6.015697198E2,2.880000000E2
6.019697282E2,2.890000000E2
6.021697209E2,2.900000000E2
6.023697195E2,2.910000000E2
6.029697212E2,2.880000000E2
6.031697281E2,2.800000000E2
6.033697284E2,2.740000000E2
6.035697232E2,2.730000000E2
6.041697044E2,2.720000000E2
6.043697281E2,2.710000000E2
6.045697198E2,2.690000000E2
6.047697198E2,2.700000000E2
6.049697198E2,2.680000000E2
6.051697278E2,2.670000000E2
6.053697284E2,2.680000000E2
6.055697208E2,2.670000000E2
6.063697284E2,2.660000000E2
6.067697284E2,2.650000000E2
6.071697200E2,2.660000000E2
6.075697040E2,2.650000000E2
6.077697126E2,2.640000000E2
6.083697201E2,2.650000000E2
6.085697201E2,2.660000000E2
6.087697206E2,2.670000000E2
6.089697198E2,2.660000000E2
6.091697200E2,2.650000000E2
6.095697219E2,2.660000000E2
6.101697201E2,2.650000000E2
6.107697200E2,2.640000000E2
6.109697198E2,2.650000000E2
6.111697125E2,2.660000000E2
6.115697535E2,2.670000000E2
6.119697205E2,2.660000000E2
6.123697208E2,2.650000000E2
6.127697208E2,2.630000000E2
6.129697281E2,2.490000000E2
6.131697206E2,2.220000000E2
6.133697284E2,2.060000000E2
6.135697206E2,2.020000000E2
6.137697284E2,2.010000000E2
6.144697200E2,2.000000000E2
6.146697205E2,1.950000000E2
6.148697200E2,1.880000000E2
6.150697219E2,1.840000000E2
6.152697200E2,1.820000000E2
6.158697200E2,1.830000000E2
6.164697141E2,1.820000000E2
6.172697686E2,1.810000000E2
6.174697668E2,1.800000000E2
6.180697659E2,1.810000000E2
6.182697690E2,1.820000000E2
6.188697662E2,1.800000000E2
6.190697686E2,1.780000000E2
6.192697712E2,1.770000000E2
6.194697321E2,1.750000000E2
6.196697349E2,1.740000000E2
6.198699654E2,1.720000000E2
6.200697044E2,1.710000000E2
6.206697200E2,1.700000000E2
6.208697282E2,1.690000000E2
6.212697203E2,1.680000000E2
6.216697282E2,1.670000000E2
6.218697206E2,1.680000000E2
6.220697200E2,1.670000000E2
6.230697206E2,1.660000000E2
6.239097206E2,1.760000000E2
6.241097198E2,2.100000000E2
6.243097127E2,2.360000000E2
6.245097299E2,2.380000000E2
6.247097206E2,2.390000000E2
6.249097709E2,2.400000000E2
6.255097697E2,2.390000000E2
6.259097691E2,2.400000000E2
6.261097669E2,2.440000000E2
6.263097618E2,2.460000000E2
6.265097712E2,2.470000000E2
6.271097302E2,2.480000000E2
6.277097119E2,2.490000000E2
6.283097286E2,2.500000000E2
6.285697281E2,2.490000000E2
6.287697113E2,2.380000000E2
6.289697067E2,2.010000000E2
6.291697198E2,1.730000000E2
6.293697284E2,1.680000000E2
6.297697198E2,1.690000000E2
6.299697201E2,1.730000000E2
6.301697284E2,1.750000000E2
6.305697203E2,1.740000000E2
6.307697286E2,1.720000000E2
6.311697198E2,1.710000000E2
6.315697196E2,1.700000000E2
6.317697198E2,1.690000000E2
6.323697125E2,1.700000000E2
6.325697049E2,1.720000000E2
6.327697200E2,1.730000000E2
6.329697732E2,1.720000000E2
6.339697635E2,1.710000000E2
6.343697707E2,1.700000000E2
6.349697649E2,1.710000000E2
6.357700607E2,1.720000000E2
6.371697203E2,1.710000000E2
6.379697206E2,1.720000000E2
6.383697200E2,1.730000000E2
6.391697197E2,1.750000000E2
6.393697281E2,1.770000000E2
6.395697128E2,1.860000000E2
6.397697206E2,2.080000000E2
6.400097200E2,2.250000000E2
6.402097125E2,2.310000000E2
6.404097359E2,2.390000000E2
6.406097206E2,2.440000000E2
6.408097200E2,2.450000000E2
6.410097216E2,2.460000000E2
6.412097200E2,2.470000000E2
6.416097198E2,2.460000000E2
6.418097207E2,2.470000000E2
6.422097206E2,2.480000000E2
6.424097281E2,2.490000000E2
6.430097195E2,2.480000000E2
6.444097537E2,2.470000000E2
6.450097688E2,2.460000000E2
6.456097749E2,2.470000000E2
6.478097199E2,2.480000000E2
6.480097286E2,2.470000000E2
6.490097281E2,2.460000000E2
6.500097202E2,2.470000000E2
6.502097281E2,2.480000000E2
6.504097206E2,2.470000000E2
6.510097137E2,2.460000000E2
6.512097284E2,2.470000000E2
6.530097281E2,2.480000000E2
6.532097211E2,2.490000000E2
6.534097284E2,2.500000000E2
6.536097287E2,2.510000000E2
6.542097287E2,2.520000000E2
6.558097198E2,2.510000000E2
6.562097426E2,2.520000000E2
6.564097212E2,2.530000000E2
6.566097290E2,2.540000000E2
6.568097207E2,2.560000000E2
6.570097218E2,2.570000000E2
6.572097209E2,2.580000000E2
6.576097207E2,2.570000000E2
6.578097209E2,2.560000000E2
6.588097731E2,2.570000000E2
6.590097737E2,2.580000000E2
6.604097721E2,2.570000000E2
6.606097737E2,2.580000000E2
6.610097213E2,2.600000000E2
6.618097290E2,2.590000000E2
6.620097215E2,2.580000000E2
6.622097201E2,2.560000000E2
6.624097285E2,2.550000000E2
6.626097204E2,2.540000000E2
6.628097205E2,2.530000000E2
6.630097288E2,2.540000000E2
6.648097204E2,2.530000000E2
6.654097204E2,2.540000000E2
6.662097204E2,2.530000000E2
6.684097204E2,2.520000000E2
6.692097209E2,2.510000000E2
6.698097288E2,2.520000000E2
6.706097288E2,2.510000000E2
6.708097214E2,2.500000000E2
6.714097290E2,2.510000000E2
6.720097213E2,2.500000000E2
6.728097284E2,2.510000000E2
6.732097202E2,2.500000000E2
6.736097207E2,2.490000000E2
6.738097288E2,2.500000000E2
6.742097207E2,2.510000000E2
6.744097204E2,2.520000000E2
6.746097212E2,2.570000000E2
6.748097207E2,2.620000000E2
6.750097288E2,2.670000000E2
6.752097212E2,2.680000000E2
6.754097212E2,2.690000000E2
6.760097138E2,2.700000000E2
6.762097215E2,2.720000000E2
6.764097207E2,2.730000000E2
6.766097204E2,2.740000000E2
6.768097206E2,2.750000000E2
6.770097207E2,2.760000000E2
6.772097205E2,2.750000000E2
6.774097209E2,2.730000000E2
6.776097207E2,2.630000000E2
6.778097212E2,2.520000000E2
6.780097207E2,2.510000000E2
6.786097210E2,2.500000000E2
6.798097210E2,2.510000000E2
6.800097696E2,2.500000000E2
6.812097692E2,2.510000000E2
6.818097755E2,2.500000000E2
6.826097424E2,2.510000000E2
6.828097325E2,2.520000000E2
6.830097060E2,2.530000000E2
6.832097286E2,2.540000000E2
6.834097209E2,2.530000000E2
6.836097288E2,2.540000000E2
6.840097288E2,2.530000000E2
6.842097213E2,2.540000000E2
6.844097288E2,2.560000000E2
6.846097214E2,2.590000000E2
6.848097204E2,2.600000000E2
6.850097217E2,2.630000000E2
6.852097204E2,2.650000000E2
6.854097212E2,2.670000000E2
6.856097288E2,2.700000000E2
6.858097212E2,2.730000000E2
6.862097290E2,2.720000000E2
6.864097287E2,2.680000000E2
6.866097132E2,2.640000000E2
6.868097207E2,2.610000000E2
6.870097293E2,2.600000000E2
6.874097291E2,2.590000000E2
6.876097209E2,2.600000000E2
6.878297695E2,2.590000000E2
6.880297619E2,2.490000000E2
6.882297656E2,2.330000000E2
6.884297680E2,2.270000000E2
6.886297637E2,2.280000000E2
6.894297695E2,2.270000000E2
6.900297204E2,2.280000000E2
6.902297215E2,2.290000000E2
6.904297204E2,2.300000000E2
6.908297381E2,2.310000000E2
6.914297290E2,2.300000000E2
6.916297212E2,2.290000000E2
6.918297206E2,2.280000000E2
6.922297207E2,2.290000000E2
6.924297288E2,2.300000000E2
6.926297204E2,2.330000000E2
6.928297228E2,2.340000000E2
6.930297206E2,2.350000000E2
6.932297209E2,2.340000000E2
6.934297290E2,2.330000000E2
6.938297290E2,2.340000000E2
6.950297290E2,2.350000000E2
6.956297207E2,2.360000000E2
6.967097207E2,2.440000000E2
6.969097225E2,2.530000000E2
6.971097206E2,2.540000000E2
6.977097438E2,2.520000000E2
6.979097204E2,2.480000000E2
6.981097212E2,2.450000000E2
6.983097209E2,2.440000000E2
6.985097206E2,2.450000000E2
6.987097215E2,2.440000000E2
6.989097207E2,2.450000000E2
6.991097212E2,2.460000000E2
6.993097290E2,2.470000000E2
6.997097220E2,2.450000000E2
6.999097212E2,2.420000000E2
7.001097718E2,2.410000000E2
7.005097669E2,2.420000000E2
7.007097648E2,2.450000000E2
7.009097649E2,2.470000000E2
7.011097638E2,2.490000000E2
7.013097630E2,2.500000000E2
7.017097625E2,2.510000000E2
7.019097653E2,2.530000000E2
7.027097212E2,2.520000000E2
7.031097036E2,2.530000000E2
7.033097379E2,2.540000000E2
7.036097213E2,2.530000000E2
7.038097207E2,2.400000000E2
7.041097202E2,2.390000000E2
7.045097212E2,2.500000000E2
7.047097288E2,2.530000000E2
7.053097209E2,2.540000000E2
7.055097205E2,2.550000000E2
7.057097204E2,2.560000000E2
7.059097212E2,2.550000000E2
7.061097288E2,2.510000000E2
7.063097212E2,2.480000000E2
7.065097204E2,2.470000000E2
7.067697207E2,2.450000000E2
7.069697204E2,2.420000000E2
7.071697202E2,2.330000000E2
7.073697290E2,2.280000000E2
7.085697209E2,2.290000000E2
7.092697205E2,2.280000000E2
7.094697207E2,2.270000000E2
7.100697290E2,2.280000000E2
7.120697228E2,2.290000000E2
7.124697207E2,2.280000000E2
7.126697209E2,2.290000000E2
7.128697207E2,2.280000000E2
7.137897288E2,2.290000000E2
7.141897212E2,2.300000000E2
7.144697290E2,2.330000000E2
7.146697205E2,2.460000000E2
7.148697290E2,2.540000000E2
7.153297291E2,2.470000000E2
7.155897140E2,2.460000000E2
7.158098924E2,2.420000000E2
7.160097047E2,2.310000000E2
7.162097133E2,2.260000000E2
7.168097200E2,2.270000000E2
7.170097199E2,2.280000000E2
7.174097281E2,2.290000000E2
7.178897202E2,2.490000000E2
7.180897283E2,2.690000000E2
7.198897215E2,2.680000000E2
7.200897277E2,2.670000000E2
7.202897202E2,2.640000000E2
7.204897197E2,2.570000000E2
7.206897280E2,2.500000000E2
7.209697208E2,2.470000000E2
7.211697199E2,2.370000000E2
7.213697210E2,2.280000000E2
7.218097649E2,2.350000000E2
7.220097615E2,2.440000000E2
7.224297280E2,2.380000000E2
7.226297207E2,2.270000000E2
7.228297197E2,2.260000000E2
7.232297200E2,2.250000000E2
7.240497131E2,2.260000000E2
7.242497123E2,2.360000000E2
7.244497200E2,2.560000000E2
7.246497208E2,2.650000000E2
7.248497197E2,2.640000000E2
7.250497202E2,2.610000000E2
7.252497197E2,2.580000000E2
7.254497218E2,2.550000000E2
7.256497196E2,2.530000000E2
7.258497285E2,2.520000000E2
7.260497202E2,2.510000000E2
7.262497199E2,2.470000000E2
7.264497197E2,2.440000000E2
7.266497207E2,2.420000000E2
7.269297197E2,2.400000000E2
7.271297220E2,1.210000000E2
7.273297283E2,2.000000000E0
7.275297215E2,1.000000000E0
7.307697283E2,6.500000000E1
7.309697199E2,1.930000000E2
7.311697280E2,2.570000000E2
7.315697200E2,2.550000000E2
7.317697283E2,2.540000000E2
7.321697207E2,2.530000000E2
7.327697197E2,2.540000000E2
7.329697202E2,2.550000000E2
7.333697041E2,2.520000000E2
7.335697359E2,2.500000000E2
7.339697217E2,2.580000000E2
7.341697283E2,2.660000000E2
7.345697200E2,2.650000000E2
7.347697199E2,2.640000000E2
7.349697199E2,2.630000000E2
7.351697200E2,2.600000000E2
7.353697197E2,2.560000000E2
7.355697207E2,2.540000000E2
7.359697202E2,2.550000000E2
7.367697199E2,2.540000000E2
7.369697117E2,2.530000000E2
7.371697210E2,2.520000000E2
7.377697743E2,2.530000000E2
7.379697682E2,2.550000000E2
7.381697706E2,2.580000000E2
7.383697646E2,2.600000000E2
7.385697745E2,2.610000000E2
7.387697722E2,2.600000000E2
7.391697729E2,2.590000000E2
7.395697648E2,2.600000000E2
7.397697680E2,2.610000000E2
7.399697194E2,2.600000000E2
7.401697205E2,2.620000000E2
7.403697280E2,2.660000000E2
7.405697029E2,2.680000000E2
7.407697197E2,2.690000000E2
7.409697280E2,2.670000000E2
7.411697202E2,2.650000000E2
7.413697197E2,2.630000000E2
7.415697197E2,2.600000000E2
7.417697280E2,2.550000000E2
7.419697199E2,2.510000000E2
7.421697194E2,2.500000000E2
7.423697205E2,2.480000000E2
7.425697280E2,2.460000000E2
7.427697197E2,2.440000000E2
7.430297194E2,2.420000000E2
7.432297205E2,2.360000000E2
7.434297196E2,2.270000000E2
7.436297208E2,2.230000000E2
7.440297199E2,2.250000000E2
7.442297498E2,2.280000000E2
7.444297205E2,2.300000000E2
7.446297283E2,2.310000000E2
7.448297207E2,2.340000000E2
7.450697200E2,2.390000000E2
7.452697208E2,2.480000000E2
7.454697283E2,2.580000000E2
7.462697651E2,2.620000000E2
7.464697202E2,2.670000000E2
7.466697378E2,2.680000000E2
7.472697205E2,2.690000000E2
7.474697283E2,2.700000000E2
7.482697281E2,2.690000000E2
7.486697283E2,2.670000000E2
7.496697127E2,2.680000000E2
7.498697283E2,2.670000000E2
7.504697280E2,2.660000000E2
7.512697205E2,2.670000000E2
7.520697205E2,2.660000000E2
7.522697218E2,2.610000000E2
7.524697199E2,2.520000000E2
7.526697202E2,2.460000000E2
7.528697199E2,2.440000000E2
7.530697114E2,2.430000000E2
7.534697202E2,2.410000000E2
7.536697698E2,2.400000000E2
7.538697656E2,2.410000000E2
7.540697729E2,2.400000000E2
7.542697747E2,2.410000000E2
7.544697733E2,2.400000000E2
7.546697770E2,2.390000000E2
7.548697718E2,2.380000000E2
7.550697768E2,2.370000000E2
7.566697223E2,2.360000000E2
7.571097204E2,2.280000000E2
7.573097138E2,2.200000000E2
7.605097199E2,2.210000000E2
7.613097495E2,2.200000000E2
7.621097281E2,2.210000000E2
7.623097205E2,2.220000000E2
7.625097280E2,2.210000000E2
7.627097205E2,2.190000000E2
7.629097197E2,2.180000000E2
7.631097280E2,2.170000000E2
7.641097282E2,2.180000000E2
7.649097202E2,2.190000000E2
7.653097205E2,2.200000000E2
7.655097199E2,2.190000000E2
7.657097199E2,2.180000000E2
